"","Condition","Percent","Homo","Hetero"
"49","V1_45","100",0.158562258501218,0.144997766910955
"50","V1_45","100",0.165026541526467,0.163920048468554
"51","V1_45","100",0.15463306282743,0.167437543431022
"52","V1_45","100",0.17119869084496,0.169500052728222
"53","V1_45","100",0.205179164264339,0.17434736492017
"54","V1_45","100",0.185849682527607,0.151330464295157
"55","V1_45","100",0.206251163123332,0.209372631585384
"56","V1_90","0",0.0460351076596048,0.0275627656257487
"57","V1_90","0",0.253781648867083,0.264161010159761
"58","V1_90","0",0.0338776736993672,0.0325010904455228
"59","V1_90","0",0.270207108739814,0.137727833482798
"60","V1_90","0",0.109771527908074,0.110912377603184
"61","V1_90","0",0.0552550198478373,0.049552522427755
"62","V1_90","0",0,0
"63","V1_90","0",0.0693400971747039,0.14266738396597
"64","V1_90","0",0.168407121325677,0.136701890201509
"65","V1_90","10",0.132757778615596,0.151325949793749
"66","V1_90","10",0.234212334643177,0.204398351862494
"67","V1_90","10",0.133981413339025,0.113776468329428
"68","V1_90","10",0.238204526237679,0.205777064163949
"69","V1_90","10",0.217695078261195,0.161233893229221
"70","V1_90","10",0.198683243431547,0.159312323916905
"71","V1_90","10",0.195312194249246,0.154575235049287
"72","V1_90","10",0.15478954082253,0.142407634820945
"73","V1_90","10",0.183080367771296,0.159741809550436
"74","V1_90","20",0.145385752488553,0.132127876321425
"75","V1_90","20",0.222049170867441,0.193266289060115
"76","V1_90","20",0.129883760911248,0.143108809635634
"77","V1_90","20",0.210217853096488,0.15992556322629
"78","V1_90","20",0.204325138045974,0.15422776345126
"79","V1_90","20",0.187409345750176,0.16964809499753
"80","V1_90","20",0.259018998258542,0.126375023100746
"81","V1_90","20",0.160591555695453,0.160373722556593
"82","V1_90","20",0.178545540404971,0.165953498019987
"83","V1_90","40",0.158086473242932,0.14989999532541
"84","V1_90","40",0.210094022225617,0.190216889669905
"85","V1_90","40",0.155180685825351,0.140827387194575
"86","V1_90","40",0.190174475160656,0.156011751802002
"87","V1_90","40",0.177822598165546,0.144916274620527
